title,cleaned_description,cluster,topic
"Rahul Gandhi का Raebareli जाना, Amethi से रुठना, क्या है Inside Story? | Election Cafe",,190,nan
"Odisha के Sambalpur में गर्मी ने बना दिए Curfew जैसे हालात, क्या करेंगे Voter?",,191,nan
American President Joe Biden ने भारत समेत चार देशों को बताया Xenophobic | NDTV India,Joe Biden calls US allies India and Japan 'xenophobic': ज़ेनोफ़ोबिया- क्या आप इस शब्द का मतलब जानते हैं ? असल में ये शब्द अमेरिकी राष्ट्रपति जो बाइडेन ने रूस और चीन के साथ साथ अपने देश के करीबी सहयोगी जापान और भारत के लिए भी इस्तेमाल किया है.,192,biden india joe रत शब
"Lok Sabha Elections: क्यों Amethi से नहीं लड़ रहीं चुनाव, सुने Priyanka Gandhi का जवाब",,193,nan
"Priyanka Gandhi नहीं लड़ेंगी Lok Sabha, Amethi से Rahul Gandhi के लड़ने पर सामने आई ये बड़ी जानकारी!","Lok Sabha Election 2024: Congress की महासचिव Priyanka Gandhi लोकसभा चुनाव नहीं लड़ेंगी. सूत्रों के मुताबिक, प्रियंका गांधी पार्टी का पूरे देश में प्रचार अभियान संभालने पर फोकस कर रही हैं.",194,gandhi lok priyanka sabha लड
Lok Sabha Election 2024: Amethi में क्यों Smriti के सामने मैदान में नहीं Rahul? जानिए Expert से,Lok Sabha Election 2024: Amethi से चुनाव नहीं लड़ेंगे Rahul Gandhi अब Smriti Irani को टक्कर देने के लिए Congress ने KL Sharma को मैदान में उतारा है। सवाल बड़ा है कि क्या Smriti Irani को करारी टक्कर दे पाएंगे। हमारे Expert से जानिए Amethi Seat का चुनावी समीकरण।,195,amethi smriti कर टक नह
Amethi से Election लड़ने की बात पर Congress Candidate Kishori Lal Sharma का पहला Reaction,Kishori Lal Sharma News: कांग्रेस पार्टी के अमेठी सीट (Amethi Lok Sabha Seat) से प्रत्याशी केएल शर्मा ने पार्टी द्वारा उनका नाम घोषित किए जाने के बाद क्या है. उन्होंने कहा कि उनके पास जानकारी नहीं है जब उन्हें जानकारी दी जाएगी तब वे इस बारे में बात करेंगे.,196,amethi lal sharma उनक नक
"Rahul Gandhi Raebareli से और किशोरी लाल शर्मा Amethi से लड़ेंगे चुनाव, Congress ने जारी की List",,197,nan
"Breaking News: CPI के वरिष्ठ नेता Atul Kumar Anjan का निधन, कुछ दिनों से थे बीमार | Atul Anjan Death",Atul Kumar Anjan Death News: भारतीय कम्युनिस्ट पार्टी (CPI) के नेशनल सेक्रेटरी अतुल कुमार अंजान (Atul Kumar Anjaan) का निधन हो गया है. खबरों अतुल कुमार अंजान (69) पिछले एक महीने से गोमतीनगर के एक अस्पताल में एडवांस स्टेज के कैंसर से जूझ रहे हैं. लखनऊ यूनिवर्सिटी छात्रसंघ के अध्यक्ष के रूप में 1977 के राजनीति की शुरुआत करने वाले अतुल अंजान को सामाजिक न्‍याय और वामपंथी राजनीति का बड़ा चेहरा माना जाता था.,198,anjan atul kumar अत धन
Uttar Pradesh में कितने सीटों पर Mayawati के कारण चुनाव नतीजे चौकाने वाले होंगे? l Election Cafe,,199,nan
Lok Sabha Elections 2024 को लेकर क्यों उत्साहित नहीं है यहां की जनता,,200,nan
Parliament की Security CISF को सौंपना अच्छा कदम नहीं - पूर्व विशेष सचिव सुरक्षा Yashovardhan Azad,सुरक्षा ऑडिट से संसद की सुरक्षा में खामियाँ उजागर हुईं जिसके बाद केंद्र द्वारा सीआईएसएफ (CISF) को सुरक्षा सौंपने का निर्णय लिया गया,201,azad cisf पन रक सक
"Swati Maliwal ने Delhi LG से कहा : ""दिल्ली महिला आयोग पर ना डालें बुरी नजर""",AAP राज्यसभा सांसद और पूर्व दिल्ली महिला आयोग अध्यक्ष स्वाति मालीवाल ने LG को खुली चुनौती देते हुए कहा कि दिल्ली महिला आयोग पर बुरी नजर ना डालें. उन्होंने कहा कि राजनीतिक और व्यक्तिगत कारणों की वजह से दिल्ली महिला आयोग के खिलाफ फैसला लिया गया है. साथ ही उन्होंने कहा कि भाजपा के इशारों पर LG इस तरह के फैसले ले रहे हैं.,202,lg आय कह पर मह
Salman Khan House Firing Case: वकीलों को नही मिल रही उसी लॉकअप में बंद शूटरों के हालाचल की जानकारी,Salman Khan House Firing Case: अभिनेता सलमान खान के घर के बाहर फायरिंग केस में गिरफ्तार आरोपी अनुज थापन की पुलिस लॉकअप में खुदकुशी से दोनो शूटरों के वकील चिंतित हो गए हैं. अनुज थापन के शव के पोस्टमार्टम की जानकारी लेने आए विक्की गुप्ता और सागर पाल के वकील अमित मिश्रा ने एनडीटीवी को बताया कि पुलिस ना तो पोस्टमार्टम की जानकारी दे रही है और ना ही उनके मुक्किलों का हालचाल बता रही है इससे मामले में रहस्य और गहराता जा रहा है.,203,टम नक पन रह वक
PM Modi LIVE: Gujarat के Jamnagar में PM Modi की जनसभा | NDTV India Live TV,देखें,204,gujarat india live modi pm
PM Modi LIVE | Gujarat के Junagadh में पीएम मोदी का जनता को संबोधन | Lok Sabha Election 2024,PM Modi LIVE | Gujarat के Junagadh में पीएम मोदी का जनता को संबोधन | Lok Sabha Election 2024,205,2024 election gujarat junagadh live
Lok Sabha Election 2024: UP के Etah में CM Yogi Adityanath की जनसभा | NDTV India,Lok Sabha Election 2024: UP के Etah में CM Yogi Adityanath की जनसभा | NDTV India,206,2024 adityanath cm election etah
"Dharmendra Pradhan Exclusive: हिंदुत्व की राजनीति में BJP से आगे BJD, क्या बोले धर्मेंद्र प्रधान ?","Dharmendra Pradhan Exclusive: Lok Sabha Election को लेकर प्रचार-प्रसार जोरों पर है. चुनाव प्रचार के बीच NDTV ने मौजूदा चुनाव और भविष्य की योजनाओं को लेकर केंद्रीय मंत्री धर्मेंद्र प्रधान से खास बातचीत की. इस बातचीत के दौरान धर्मेंद्र प्रधान ने ओडिशा के जगन्नाथ मंदिर (Jagannath Temple, Odisha) में और उसके आसपास विकास योजनाओं पर अपनी बात रखी. उन्होंने NDTV से कहा कि विकास का मतलब सिर्फ जगन्नाथ मंदिर में टाइल्स लगाने भर से नहीं होता है.",207,pradhan जगन जन धर रध
Madhya Pradesh शूटिंग रेंज: मिलिए दोनों टीमों के मुख्य शूटर्स से... | Lok Sabha Election,,208,nan
Lok Sabha Elections: देखें आज केद्रीय मंत्री Dharmendra Pradhan से NDTV की Exclusive बातचीत,,209,nan
"Amethi-Raebareli Seat पर Congress का Confusion खत्म, Rahul और Priyanka ही लड़ेंगे चुनाव: सूत्र",Amethi-Raebareli Seat : अमेठी और राय बरेली को लेकर जो असमंजस बना हुआ है वो अब ख़त्म होने वाला है. इस बार चुनाव में Amethi-Raebareli Seat से Rahul Gandhi और Priyanka Gandhi चुनाव लड़ेंगे.,210,amethi raebareli rahul seat लड
"Himanta Biswa Sarma NDTV Exclusive: 'Vote जिहाद चल रहा है... 2047 भी होगा, UCC भी होगा' | Elections",Lok Sabha Elections 2024: असम के मुख्यमंत्री (Assam CM) हिमंता बिस्वा सरमा (Himanta Biswa Sarma NDTV Exclusive) ने एनडीटीवी से ख़ास बात में कई मसलों पर अपनी और पार्टी की राय रखी। हिमंता बिस्वा सरमा ने कहा वोट जेहाद चल रहा है...वहीं ये भी कहा कि नकली OBC बनाकर मुस्लिमों को आरक्षण ना दें. असम के मुख्यमंत्री ने अमित शाह (Amit Shah) के एडिटेड वीडियो के मामले में कहा कि डीप फेक में किसी ज़िम्मेदार पार्टी का शामिल होना ठीक नहीं है।,211,असम कह चल यम रह
Maharashtra Politics: Mumbai में नामांकन जुलूस! किन बड़े चेहरों ने भरा नामांकन? | City Centre,Lok Sabha Elections 2024: नामांकनों के दौर में मुंबई से भी ख़ास तस्वीर आयी. केंद्रीय मंत्री पीयूष गोयल ने उत्तर मुंबई लोकसभा सीट से शक्ति प्रदर्शन के साथ पर्चा भरा तो उत्तर मध्य सीट से वर्षा गायकवाड़ ने नामांकन दाखिल किया. साथ रहीं चार साल से राजनीति से दूर रहीं प्रिया दत्त. चिलचिलाती धूप में निकले नामांकन जुलूस में समर्थकों का जोश देखने लायक़ था.,212,कन तर बई भर रह
"Prajwal Revanna Sex Scandal:  प्रज्वल रेवंन्ना निलंबित, जेडीएस कोर कमेटी का फैसला","Prajwal Revanna Sex Scandal News: कर्नाटक (Karnataka) में प्रज्वल रेवन्ना से जुड़े सेक्स स्कैंडल का मामला गरमाता जा रहा है. सीएम सिद्धारमैया (CM Siddaramaiah) ने इसकी जांच के लिए विशेष जांच दल का गठन किया है, प्रज्वल के चाचा कुमारस्वामी का दावा सेक्स टेप्स उप मुख्यमंत्री डीके शिवाकुमार ने जारी की है, कुमारस्वामी ने मुख्यमंत्री सिद्धारमैय्या (Siddaramaiah) चुनौती दी कि अगर उनमें हिम्मत है तो वो डीके शिवाकुमार (DK Shivakumar) के खिलाफ कारवाई करे. नेहाल किदवई की रिपोर्ट.",213,कर यम रज रम वल
"Israel Hamas War: बंधकों के परिजनों से मिले इजरायल के PM, बंधकों पर समझौता हो ना हो हमले होकर रहेंगे","Israel Hamas War: Israel के प्रधानमंत्री Benjamin Netanyahu ने एक बहुत ही कड़ा बयान दिया है, उन्होंने कहा है कि बंधकों की रिहाई पर समझौता हो ना हो, Israel राफ़ाह पर हमला करेगा.",214,hamas israel धक पर हमल
"Fake Video, Reservation, Rahul Gandhi पर Amit Shah की Press Conference | Hasan Sex Scandal | NDTV",,215,nan
Amethi-Raebareli Seat पर Congress की ओर से अब तक उम्मीदवारों का एलान नहीं | NDTV India,"Lok Sabha Election 2024: अमेठी- रायबरेली (Amethi-Raebareli Seat) पर अभी तक सस्पेंस बना हुआ है, माना जा रहा था कि राहुल और प्रियंका गाँधी इन सीटों पर चुनाव लड़ सकते है लेकिन कांग्रेस ने अभी तक अमेठी- रायबरेली से उम्मीदवारों का एलान नहीं किया है",216,amethi raebareli तक पर यबर
"Amit Shah Fake Video: अमित शाह के भाषण के Fake Video के खिलाफ एक्शन, Delhi Police ने दर्ज किया केस","Lok Sabha Election 2024: केंद्रीय गृह मंत्री अमित शाह (Amit Shah) के किसी भाषण का एक फेक वीडियो सोशल मीडिया (Social Media) पर जमकर वायरल हो रहा है. जिसमें वो कथित तौर पर कहते सुनाई देते हैं कि, “भारतीय जनता पार्टी की सरकार बनेगी तो गैर-संवैधानिक एससी, एसटी और ओबीसी के रिजर्वेशन को हम समाप्त कर देंगे.” फेक वीडियो को लेकर दिल्ली पुलिस को शिकायत मिली थी जिसके आधार पर केस दर्ज किया गया है. दिल्ली पुलिस की तरफ से इस मामले में 153/153A/465/469/171G IPC और 66C IT एक्ट के तहत केस दर्ज किए गए हैं.",217,video अम एक दर पर
Delhi Congress के अध्यक्ष Arvinder Singh Lovely के Resignation पर Anil Chaudhary ने क्या कहा?,Arvinder Singh Lovely Resigns: दिल्ली कांग्रेस के पूर्व अध्यक्ष अनिल चौधरी से लवली के इस्तीफे पर कहा कि इससे पार्टी को झटका लगा है...साथ ही उन्होंने कहा कि कहीं न कही इससे बीजेपी को फायदा पहुंचेगा...,218,arvinder lovely कह पर यक
Israel Hamas War: इजरायल ने Rafah पर हमले से पहले हमास को दिया समझौते का आखिरी मौका | Netanyahu,,219,nan
Arvinder Singh Lovely ने Delhi Congress अध्यक्ष पद से दिया इस्तीफ़ा | Breaking News,"Lok Sabha Election से पहले कांग्रेस पार्टी को दिल्‍ली में बड़ा झटका लगा है. अरविंदर सिंह लवली ने दिल्ली कांग्रेस अध्यक्ष पद से इस्तीफा दे दिया है. उन्‍होंने इसके पीछे का कारण आम आदमी पार्टी से हुए गठबंधन को बताया है. लवली का कहना है आम आदमी पार्टी कांग्रेस पर आरोप लगाकर बनी थी, फिर उससे गठबंधन कैसे हो सकता है?",220,इस पद यक लग लवल
Arvind Kejriwal की पत्नी Sunita Kejriwal ने किया पहला चुनावी Road Show | Lok Sabha Election 2024,"दिल्ली के मुख्यमंत्री अरविंद केजरीवाल की पत्नी सुनीता केजरीवाल ने शनिवार शाम को पूर्वी दिल्ली से आम आदमी पार्टी के लोकसभा प्रत्याशी के समर्थन में पहला रोड शो किया. उन्होंने कहा कि अरविंद केजरीवाल “शेर” हैं और कोई उन्हें तोड़ या झुका नहीं सकता. एक वाहन में सवार, सुनीता केजरीवाल ने पूर्वी दिल्ली निर्वाचन क्षेत्र के कोंडली क्षेत्र में मतदाताओं का हाथ जोड़कर अभिवादन करती नजर आईं. उन्होंने कहा कि दिल्ली के मुख्यमंत्री को जेल में डाल दिया गया क्योंकि उन्होंने स्कूल बनवाए, मुफ्त बिजली मुहैया कराई और मोहल्ला क्लीनिक खोले.",221,उन कर कह जर पत
Kolhapur में PM Modi की जनसभा  | Lok Sabha Elections 2024 | NDTV India,,222,nan
"Lok Sabha Elections 2024: Vote दें और Selfie लें, Whatsapp पर हमें भेजें मतदान की तस्वीर",,223,nan
Manipur के Ukhrul Outer में 94 साल की महिला Vote डालने पहुंचीं | Lok Sabha Elections Second Phase,,224,nan
Manish Kashyap NDTV Exclusive: मनीष कश्यप ने की Nitish Kumar की तारीफ़,Manish Kashyap NDTV Exclusive: बिहार (Bihar) के मशहूर यूट्यूबर मनीष कश्यप 25 अप्रैल को बीजेपी में शामिल हो गए. बीजेपी में शामिल होने के बाद मनीष कश्यप ने NDTV से खास बातचीत की. इस दौरान उन्होंने बिहार के मुख्यमंत्री नीतीश कुमार (Bihar CM Nitish Kumar) की तारीफ़ करते हुए कहा कि वो ईमानदार नेता हैं.,225,bihar ndtv कश मन यप
Bihar के Araria में PM Modi की जनसभा  | Lok Sabha Elections 2024 | NDTV India,,226,nan
West Bengal के Malda Uttar में PM Modi  | Lok Sabha Elections 2024 | NDTV India,,227,nan
Akhilesh Yadav की Last Minute Entry से दिलचस्प हुआ मुक़ाबला! | Lok Sabha Elections 2024 | NDTV India,Kannauj Lok Sabha Seat: कन्नौज की खोई हुई सीट पुनः हासिल करने के लिए सपा अध्यक्ष अखिलेश यादव को आखिरकार खुद ही मैदान में उतरना पड़ा। सपा नेता अखिलेश यादव ने आज यूपी की कन्नौज सीट से परचा भर दिया है। हालांकि पहले माना जा रहा था कि वो चुनाव नहीं लड़ेंगे। सपा ने यहां से तेज प्रताप यादव को अपना उम्मीदवार बनाया था। तेज प्रताप अखिलेश के भतीजे हैं।,228,lok sabha अख दव सप
Russia On Space Nukes: अंतरिक्ष में परमाणु हथियार तैनाती के ख़िलाफ़ UNSC के प्रस्ताव पर रूस का Veto,"US-Russia face off at UNSC: अंतरिक्ष में परमाणु हथियार तैनाती के ख़िलाफ़ UNSC के प्रस्ताव पर रूस का वीटो (Russia vetos UN resolution), अमेरिका (America) जता रहा है रूस पर शक, यूक्रेन-रूस जंग (Russia Ukraine War) के मद्देनज़र परमाणु हथियार के इस्तेमाल की बढ़ गई है आशंका.",229,russia unsc पर परम हथ
Lok Sabha Election 2024: विरासत टैक्स और Muslim आरक्षण पर Yogi का Congress पर पलटवार,,230,nan
Lok Sabha Elections 2024: Madhya Pradesh के बैतूल में पीएम मोदी ने जनता को संबोधित,Lok Sabha Elections 2024: Madhya Pradesh के बैतूल में पीएम मोदी ने जनता को संबोधित,231,2024 elections lok madhya pradesh
Iran-Israel Tension के बीच क्या गुल खिलाएगी Pakistan-Iran की दोस्ती? | 5 Ki Baat,"Iran-Israel Tension: खाड़ी क्षेत्र और पश्चिमी एशिया में फैले युद्ध और तनाव के बीच इरान एक नई कूटनीति की जमीन तलाश रहा है. वो पाकिस्तान जहां इरान की मिसाइलें चल रही थीं आज राष्ट्रपति रईसी के तीन दिन के पाकिस्तान दौरे के बाद एक साझा बयान जारी कर यूएन से अपील कर रहा है कि इजरायल के खिलाफ कार्यवाई की जाए. मध्य पूर्व में इरान इजरायल के बाच तनाव चरम पर है , इस बाच ईरान के राष्ट्रपति इब्राहिम रईसी ने तीन दिन का पाक दौरा किया है और अब श्रीलंका पहुंचे हैं. तो दक्षिण एशिया की राजनीति में नई हलचलें है.",232,iran israel इर रपत रह
Inheritance Tax: 'Congress और उसका Agenda साफ़ हो चुका है' : Sudhanshu Trivedi | Sam Pitroda | BJP,Inheritance Tax: हमारे सहयोगी विकास भदौरिया के साथ बातचीत में बीजेपी प्रवक्ता सुधांशु त्रिवेदी ने कहा कि कांग्रेस की नज़र ग़रीबों के खातों में पड़े पैसों पर है,233,agenda inheritance tax भद रवक
"'Congress की लूट, ज़िन्दगी के साथ भी, ज़िन्दगी के बाद भी': PM Modi का कांग्रेस पर प्रहार | Elections",,234,nan
Lok Sabha Election 2024: PM Modi की गारंटियों का असर दिख रहा है: Chirag Paswan | Bihar Politics,"Bihar Politics: चिराग पासवान (Chirag Paswan) की पार्टी 5 सीटों पर चुनाव लड़ रही है...चिराग अपने उम्मीदवारों के समर्थन में धुआंधार प्रचार कर रहे हैं... समस्तीपुर में प्रचार के लिए पहुंचे चिराग पासवान ने कहा कि पहले दौर में कम मतदान होना NDA के पक्ष में है... हमारे नेशनल एडिटर मनीष कुमार के साथ ख़ास बातचीत में चिराग़ ने ये भी कहा कि चाचा पशुपति पारस उनके लिए हाजीपुर (Hajipur) में प्रचार करें या ना करें, उससे कोई फ़र्क़ नहीं पड़ता ।",235,bihar chirag कर रच रह
"Opposition पर बोले CM Mohan Yadav: 'योग्यता है तो सिर्फ़ BJP CM बना सकती है, कोई और पार्टी नहीं'",CM Mohan Yadav NDTV Exclusive: NDTV के साथ बातचीत में सीएम डॉ. मोहन यादव ने विपक्ष से बीजेपी में महापलायन पर बोले...योग्यता है तो सिर्फ़ बीजेपी मुख्यमंत्री बना सकती है...कोई और पार्टी ये नहीं कर सकती... देखिये पूरा इंटरव्यू:,236,cm mohan ndtv yadav सकत
"Arvind Kejriwal In Tihar Jail: जेल प्रशासन पर Insulin न देने का आरोप, Sanjay Beniwal ने क्या कहा","Arvind Kejriwal News: जेल के महानिदेशक संजय बेनीवाल(Sanjay Beniwal) ने दिल्ली के मुख्यमंत्री अरविंद केजरीवाल की ओर से लगाए गए आरोपों को खंडन करते हुए कहा कि तिहाड़ में लगभग 1,000 मधुमेह रोगी हैं और उन्हें एम्स और राम मनोहर लोहिया अस्पताल सहित वरिष्ठ डॉक्टरों की सलाह के अनुसार भोजन और दवा दी जाती है.",237,arvind beniwal kejriwal sanjay कह
Lok Sabha Elections 2024: Heat Wave का कितना असर देखने को मिलेगा इस Lok Sabha Elections पर?,"Heat Wave During Elections: बढ़ते हीट वेव और गर्मी को देखते हुए इस बार के चुनाव पर भी इसका असर देखने को मिल सकता है, ख़ास कर के बड़े चुनावी छेत्र जैसे उत्तर प्रदेश मे। इस पर हमारे संवाददाता हिमांशु शेखर ने बात की Ghaziabad Chief Development Officer Abhinav गोपाल से, देखिये ये रिपोर्ट",238,elections lok असर इस पर
PM Modi ने विकसित भारत और देश की विरासत को एक साथ साधा : Yogi Adityanath | NDTV India,Lok Sabha Elections 2024: यूपी के सीएम योगी आदित्यनाथ (Yogi Adityanath) ने कहा कि जनता का बीजेपी 9BJP) को समर्थन मिल रहा है. उन्होंने कहा कि पीएम नरेंद्र मोदी (PM Modi) के नेतृत्व में विकास तेजी से हुआ जिससे जनता की अपेक्षा पर सरकार खरी उतरी है. Watch Live Feed: Source For LIVE (PTI),239,adityanath modi yogi कह जनत
Ranchi I.N.D.I.A Rally में क्यों भीड़े RJD और Congress के कार्यकर्ता | Bihar Politics | NDTV India,"Ranchi I.N.D.I.A Rally: रांची (Ranchi) में इंडिया गठबंधन (INDIA Alliance) की रैली में जमकर बवाल हुआ. कांग्रेस (Congress) और आरजेडी (RJD) के कार्यकर्ता आपस में भिड़ गए, जमकर हाथापाई हुई. एक दूसरे के ऊपर कुर्सियां फेकी गईं और लाठियां चलीं, इस दौरान एक कार्यकर्ता को काफ़ी चोट आई.",240,congress india ranchi जमकर यकर
Lok Sabha Election: Chhattisgarh के Surguja में Voters किस पर करेंगे भरोसा? | NDTV Election Carnival,"Surguja Lok Sabha Seat: बीजेपी (BJP)का गढ़ रही है सरगुजा लोकसभा सीट (Surguja Lok Sabha), क्या इस बार बाज़ी पलट पाएगी कांग्रेस? जहां पिछले चुनाव में 11 में 9 सीटें बीजेपी के नाम रहीं वहीँ देखने वाली बात ये होगी की क्या इस बार कांग्रेस सीट छीन पाती है या नहीं, इस बार कांग्रेस की शशि सिंह का मुक़ाबला BJP के चिंतामणि महाराज से है, इस पर सरगुजा के लोगों के क्या हैं मुद्दे? और सरगुजा संभाग में किस ओर बह रही है हवा? इसका पता लगाने NDTV इलेक्शन कार्निवाल पहुंचा है छत्तीसगढ़, देखें पूरा वीडियो",241,lok sabha surguja इस सरग
Elections In Maldives: ये चुनाव Mohamed Muizzu के लिए कैसे एक इम्तिहान साबित होने जा रहा है? | NDTV,Maldives Elections News: भारत के पड़ोसी देश मालदीव में आज संसदीय चुनाव हो रहे हैं...20वें संसदीय चुनाव के शुरुआती नतीजे कल आधी रात तक घोषित किए जाएंगे....मालदीव संसद में 93 सीट हैं...और फिलहाल विपक्षी दल मालदीवियन डेमोक्रेटिक पार्टी के पास 41 सीटें हैं और उसका दबदबा है...1192 द्वीपों के देश मालदीव में क़रीब 200 द्वीपों पर लोग रहते हैं। यहां 2 लाख 85 हज़ार मतदाता हैं। यहां संसद की 93 सीटों के लिए मतदान हो रहा है। मैदान में कुल 368 उम्मीदवार हैं…,242,93 elections रह लद सद
CM Yogi LIVE: CM योगी की Chhattisgarh के  राजनांदगांव लोक सभा क्षेत्र में विशाल जनसभा,CM Yogi In Chhattisgarh: Lok Sabha Elections से पहले CM योगी ने छत्तीसगढ़ के कोरबा में विशाल जनसभा को सम्बोधित किया.,243,chhattisgarh cm yogi जनसभ सगढ
Maharashtra Politics: पवार बनाम पवार की लड़ाई में एक और पवार | Sharad Pawar | Lok Sabha Elections,Lok Sabha Elections 2024: महाराष्ट्र (Maharashtra) के बारामती लोकसभा सीट (Baramati Lok Sabha Seat) पर पवार बनाम पवार की लड़ाई में एक और पवार शामिल हो गए हैं. ये हैं 36 साल के ऑटो ड्राइवर शरद पवार (Sharad Pawar). ये इंडियन गिग वर्कर्स फ्रंट के समर्थन से चुनाव लड़ रहे हैं.,244,lok sabha पव बन लड
Lok Sabha Election 2024: NDTV Election Carnival में BJP ने कहा- 'रांची में मोदी सरकार में बदलाव',"Lok Sabha Election 2024: भाजपा सांसद ने अपनी उपलब्धियां गिनाई और कहा कि झीरी में एक लाख लोग दमा, कैंसर और अस्थमा से पीड़ित होते थे और पूरे शहर का कूड़ा वहां डंप होता था. 50 करोड़ की लागत से हमने वहां पर डंपिग यार्ड बनाया है. गेल इंडिया के स्‍वच्‍छता मिशन से पैसा लेकर वो तैयार हुआ है. अभी 150 मीट्रिक टन क्षमता का तैयार हुआ है और 150 मीट्रिक टन क्षमता का और तैयार हो रहा है. रोजाना इससे 10 हजार लीटर सीएनजी गैस और 18 टन ऑर्गेनिक खाद बनेगी.",245,election कर टन बन वह
PM Modi In Karnataka | PM Modi Live | Lok Sabha Election 2024 |,,246,nan
Rahul Gandhi Live in Amroha | Akhilesh Yadav Live | Rahul Gandhi Live | Election 2024 | NDTV India,,247,nan
Madhavi Latha 'Bow-Arrow' Gesture पर क्यों भड़क गए Asaduddin Owaisi? | Lok Sabha Election 2024,"Madhavi Latha 'Bow-Arrow' Gesture पर क्यों भड़क गए Asaduddin Owaisi? | Lok Sabha Election 2024 हैदराबाद में लोकसभा चुनाव (Lok Sabha Election 2024)से पहले दावेदार माधवी लता (Madhavi Latha) और असदुद्दीन ओवैसी (Asaduddin Owaisi) के बीच आरोपों का दौर जारी है। माधवी लता के 'धनुष और तीर' वाले इशारे वाले वीडियो ने आग में घी डालने का काम किया है। औवेसी और माधवी एक-दूसरे के आमने-सामने हैं. ओवैसी ने आरोप लगाया है कि ये इशारा एक मस्जिद के सामने था. हालाँकि, माधवी ने कड़ा खंडन किया और पूछा कि मस्जिद कहाँ से आई।",248,2024 asaduddin election latha धव
Lok Sabha Election: मतदान के महापर्व में भागीदारी और वोटिंग का संदेश,Lok Sabha Election: लोकसभा चुनाव 2024 के पहले चरण के मतदान 19 अप्रैल को हुए. (First Phase of Voting) पहले चरण में 21 राज्यों और केंद्र शासित (21 States and Union Territories) प्रदेशों की 102 लोकसभा सीटों पर वोटिंग की गई. इस दौरान लौकतंत्र (Democracy) के अलग-अलग रंग देखने को मिले. सुबह से ही लोगों ने वोट डालने के लिए मतदान केंद्र (Polling Booth) के बाहर लाइन लगा दी. इन लाइनों में कोई नई-नवेली दुल्हन थी तो कुछ ऐसे लोग थे जो चलने-फिरने में सक्षम नहीं थे मगर लोकतंत्र के पर्व का हिस्सा बनने वो वहां समय पर पहुंचे थे.,249,इन कत कसभ पर मतद
"NDTV Election Carnival पहुंचा Jamshedpur, क्या है Jharkhand का चुनावी माहौल? | Lok Sabha Elections",,250,nan
"Violence In Manipur During Voting: Manipur में Voting के दौरान मतदान केंद्र पर गोलीबारी, 3 लोगा घायल",Lok Sabha Elections 2024: मणिपुर की आज दो लोकसभा सीटें Manipur और Outer Manipur में मतदान हुआ. मतदान के दौरान विष्णुपुर जिले के थमनपोकपी में एक मतदान केंद्र पर गोलीबारी भी हुई और इसमें तीन लोग जो है यहाँ पर घायल हो गए । इसके साथ ही मणिपुर में booth लूटने और EVM की की भी तीन से चार घटनाएँ जो है वो सामने आई है.,251,manipur voting पर मण मतद
PM Modi Live | Maharashtra के Wardha से पीएम मोदी LIVE | Lok Sabha Elections 2024,,252,nan
"Iran Israel War: इजरायल ने ईरान हवाई अड्डे पर हमला किया, ईरान ने साधी चुप्पी | NDTV India","Iran Vs Israel War Updates: इजरायल ने ईरान के इस्फहान शहर पर हमला (Israel-Iran War) किया है, जिसके बाद ईरान ने अपनी वायु रक्षा प्रणाली सक्रिय कर दी और उड़ानें निलंबित कर दी. इसके बाद से मिडिल ईस्ट में तनाव और बढ़ गया. ये हमला ईरान द्वारा इजरायल पर मिसाइलें और ड्रोन से किए गए हमले का जवाब माना जा रहा है. इजरायली मिसाइलों ने ईरान के कुछ इलाकों को निशाना बनाया है. इस हमले को लेकर ईरान की मीडिया ने कहा है कि इससे ज्यादा नुकसान नहीं हुआ है. रिपोर्टों से संकेत मिलता है कि कोई बड़ी क्षति या बड़ा विस्फोट नहीं हुआ.",253,iran इजर ईर यल हमल
Amit Shah: नक्सल समस्या पर Congress का रवैया विनाश काले विपरित बुद्धि वाला | NDTV Exclusive,Lok Sabha elections 2024: केंद्रीय गृह मंत्री अमित शाह (Amit Shah NDTV Exclusive) ने शुक्रवार को गांधीनगर लोकसभा सीट (Gandhinagar Lok Sabha Seat) से अपना नामांकन पत्र दाखिल किया. नामांकन दाखिल करने के बाद NDTV से एक खास बातचीत में अमित शाह ने कहा नक्सल समस्या पर कांग्रेस का रवैया विनाश काले विपरित बुद्धि वाला.,254,ndtv अम नक पर रव
Nitin Gadkari NDTV Exclusive: Maharashtra में BJP की शानदार जीत होगी: Nitin Gadkari | Election 2024,"Lok Sabha Elections 2024 | Nitin Gadkari NDTV Exclusive: सड़क परिवहन और राजमार्ग मंत्री Nitin Gadkari ने नागपुर लोक सभा सीट (Nagpur Lok Sabha Seat) से चुनाव लड़ रहे हैं, जिस पर उन्होंने NDTV से एक्सक्लूसिव बातचीत की और कहा की इस बार महाराष्ट्र में बीजेपी की शानदार जीत होगी देखिए पूरा वीडियो",255,2024 gadkari ndtv nitin नद
Lok Sabha Elections 2024: Madhya Pradesh के Damoh में पीएम मोदी की जनसभा | NDTV India,,256,nan
लोकसभा चुनाव पहले चरण का मतदान LIVE | Lok Sabha Elections First Phase Voting Updates | NDTV India,,257,nan
Iran Vs Israel War Updates: इजराइल ने ईरान पर दागी मिसाइलें- रिपोर्ट | और देश-दुनिया की बड़ी खबरें,,258,nan
